geracao;minFitness;maxFitness;avgFitness;time
33241;127;533;223;19.413113
33242;127;546;219;19.413684
33243;127;560;225;19.414279
33244;127;547;232;19.414886
33245;127;546;230;19.415486
33246;127;541;237;19.416094
33247;127;553;230;19.416697
33248;127;543;221;19.417292
33249;127;547;221;19.417889
33250;127;547;220;19.418476
33251;127;559;225;19.419082
33252;127;526;223;19.419680
33253;127;570;231;19.420269
33254;127;540;228;19.420869
33255;127;531;225;19.421445
33256;127;552;231;19.422038
33257;127;544;227;19.422631
33258;127;540;237;19.423227
33259;127;532;226;19.423839
33260;127;541;214;19.424423
33261;127;542;228;19.425012
33262;127;571;225;19.425597
33263;127;558;229;19.426215
33264;127;540;220;19.426810
33265;127;553;224;19.427398
33266;127;536;226;19.427992
33267;127;552;215;19.428573
33268;127;540;211;19.429157
33269;127;543;214;19.429739
33270;127;554;217;19.430439
33271;127;565;224;19.431033
33272;127;554;227;19.431623
33273;127;552;219;19.432222
33274;127;546;225;19.432793
33275;127;561;239;19.433395
33276;127;544;216;19.433981
33277;127;533;209;19.434554
33278;127;549;231;19.435149
33279;127;560;239;19.435764
33280;127;559;225;19.436372
33281;127;531;224;19.436957
33282;127;529;214;19.437542
33283;127;545;224;19.438137
33284;127;556;213;19.438729
33285;127;532;228;19.439333
33286;127;549;234;19.439922
33287;127;539;225;19.440520
33288;127;574;223;19.441117
33289;127;554;229;19.441703
33290;127;580;223;19.442292
33291;127;547;227;19.442878
33292;127;544;231;19.443454
33293;127;554;235;19.444060
33294;127;562;226;19.444675
33295;127;555;236;19.445284
33296;127;534;225;19.445862
33297;127;543;224;19.446455
33298;127;543;233;19.447055
33299;127;543;234;19.447662
33300;127;557;229;19.448265
33301;127;545;219;19.448862
33302;127;538;227;19.449455
33303;127;557;231;19.450063
33304;127;549;232;19.450676
33305;127;528;227;19.451275
33306;127;553;228;19.451865
33307;127;555;223;19.452463
33308;127;545;220;19.453029
33309;127;567;234;19.453624
33310;127;555;228;19.454221
33311;127;554;230;19.454803
33312;127;557;232;19.455402
33313;127;573;231;19.456003
33314;127;552;217;19.456594
33315;127;534;222;19.457187
33316;127;553;229;19.457787
33317;127;544;223;19.458380
33318;127;538;230;19.458993
33319;127;533;233;19.459604
33320;127;537;225;19.460205
33321;127;563;227;19.460808
33322;127;543;227;19.461403
33323;127;540;215;19.461982
33324;127;577;221;19.462552
33325;127;575;220;19.463155
33326;127;534;222;19.463746
33327;127;549;225;19.464339
33328;127;539;230;19.464941
33329;127;550;217;19.465529
33330;127;566;230;19.466134
33331;127;574;230;19.466732
33332;127;558;227;19.467337
33333;127;562;223;19.467918
33334;127;566;237;19.468508
33335;127;548;216;19.469103
33336;127;529;223;19.469688
33337;127;555;223;19.470280
33338;127;554;230;19.471014
33339;127;559;224;19.471627
33340;127;553;236;19.472289
33341;127;524;218;19.472964
33342;127;536;223;19.473551
33343;127;552;227;19.474139
33344;127;578;235;19.474735
33345;127;541;219;19.475353
33346;127;539;231;19.475965
33347;127;567;230;19.476569
33348;127;530;229;19.477171
33349;127;546;228;19.477773
33350;127;559;218;19.478387
33351;127;537;222;19.478977
33352;127;551;232;19.479582
33353;127;556;222;19.480170
33354;127;538;231;19.480776
33355;127;565;223;19.481380
33356;127;560;219;19.481991
33357;127;539;223;19.482590
33358;127;549;225;19.483184
33359;127;536;221;19.483776
33360;127;548;217;19.484363
33361;127;545;227;19.484960
33362;127;546;221;19.485567
33363;127;581;218;19.486211
33364;127;548;222;19.486880
33365;127;539;227;19.487477
33366;127;558;227;19.488073
33367;127;542;229;19.488665
33368;127;522;232;19.489266
33369;127;545;237;19.489874
33370;127;537;222;19.490477
33371;127;531;225;19.491075
33372;127;537;228;19.491672
33373;127;555;221;19.492274
33374;127;562;228;19.492872
33375;127;575;227;19.493478
33376;127;541;230;19.494065
33377;127;546;233;19.494668
33378;127;560;224;19.495265
33379;127;549;227;19.495856
33380;127;570;224;19.496439
33381;127;555;229;19.497027
33382;127;562;228;19.497620
33383;127;563;227;19.498221
33384;127;552;229;19.498826
33385;127;539;235;19.499437
33386;127;546;227;19.500042
33387;127;581;219;19.500636
33388;127;553;223;19.501217
33389;127;542;232;19.501816
33390;127;540;228;19.502417
33391;127;564;230;19.503010
33392;127;557;229;19.503610
33393;127;535;221;19.504207
33394;127;573;224;19.504795
33395;127;532;222;19.505392
33396;127;557;229;19.505995
33397;127;534;224;19.506596
33398;127;575;223;19.507189
33399;127;534;220;19.507775
33400;127;548;225;19.508370
33401;127;553;222;19.508963
33402;127;559;228;19.509553
33403;127;532;226;19.510156
33404;127;552;219;19.510742
33405;127;546;225;19.511334
33406;127;541;242;19.511943
33407;127;545;222;19.512542
33408;127;550;234;19.513155
33409;127;542;237;19.513762
33410;127;554;225;19.514362
33411;127;560;225;19.514970
33412;127;532;228;19.515571
33413;127;547;230;19.516183
33414;127;538;229;19.516782
33415;127;545;215;19.517364
33416;127;557;223;19.517953
33417;127;541;226;19.518548
33418;127;537;221;19.519140
33419;127;545;228;19.519739
33420;127;539;223;19.520333
33421;127;545;235;19.520929
33422;127;569;235;19.521534
33423;127;565;217;19.522121
33424;127;555;215;19.522687
33425;127;563;221;19.523274
33426;127;551;218;19.523863
33427;127;538;227;19.524455
33428;127;541;223;19.525051
33429;127;543;224;19.525646
33430;127;527;219;19.526235
33431;127;580;222;19.526824
33432;127;536;220;19.527414
33433;127;527;231;19.528013
33434;127;547;223;19.528603
33435;127;526;226;19.529196
33436;127;548;220;19.529771
33437;127;543;231;19.530368
33438;127;545;236;19.530974
33439;127;540;236;19.531586
33440;127;529;219;19.532181
33441;127;555;230;19.532778
33442;127;534;225;19.533376
33443;127;523;228;19.533978
33444;127;535;233;19.534567
33445;127;540;220;19.535153
33446;127;557;224;19.535741
33447;127;569;225;19.536334
33448;127;550;225;19.536917
33449;127;563;232;19.537523
33450;127;565;230;19.538125
33451;127;566;230;19.538719
33452;127;528;225;19.539310
33453;127;543;223;19.539896
33454;127;570;229;19.540486
33455;127;522;230;19.541093
33456;127;529;223;19.541690
33457;127;547;215;19.542277
33458;127;559;232;19.542878
33459;127;563;230;19.543468
33460;127;551;223;19.544068
33461;127;541;226;19.544666
33462;127;525;224;19.545265
33463;127;550;234;19.545868
33464;127;556;229;19.546471
33465;127;597;224;19.547064
33466;127;552;223;19.547660
33467;127;549;224;19.548258
33468;127;542;232;19.548866
33469;127;563;228;19.549469
33470;127;576;218;19.550058
33471;127;555;230;19.550650
33472;127;540;227;19.551224
33473;127;540;218;19.551807
33474;127;559;218;19.552397
33475;127;570;226;19.552985
33476;127;540;228;19.553583
33477;127;555;226;19.554163
33478;127;580;217;19.554754
33479;127;561;214;19.555335
33480;127;552;225;19.555931
33481;127;550;221;19.556521
33482;127;544;215;19.557107
33483;127;537;228;19.557695
33484;127;548;221;19.558292
33485;127;521;229;19.558891
33486;127;546;227;19.559483
33487;127;572;236;19.560082
33488;127;565;229;19.560687
33489;127;562;222;19.561275
33490;127;546;225;19.561878
33491;127;559;220;19.562469
33492;127;542;218;19.563054
33493;127;552;224;19.563644
33494;127;556;242;19.564255
33495;127;530;235;19.564867
33496;127;541;232;19.565498
33497;127;564;226;19.566089
33498;127;537;225;19.566669
33499;127;548;218;19.567257
33500;127;547;229;19.567854
33501;127;550;222;19.568446
33502;127;554;223;19.569032
33503;127;545;216;19.569624
33504;127;542;212;19.570204
33505;127;567;228;19.570795
33506;127;536;227;19.571383
33507;127;532;229;19.571977
33508;127;560;231;19.572578
33509;127;524;220;19.573170
33510;127;546;221;19.573752
33511;127;557;227;19.574337
33512;127;556;230;19.574935
33513;127;544;220;19.575535
33514;127;568;226;19.576135
33515;127;551;217;19.576708
33516;127;528;218;19.577278
33517;127;536;234;19.577885
33518;127;538;230;19.578493
33519;127;532;225;19.579094
33520;127;547;234;19.579702
33521;127;562;233;19.580304
33522;127;538;229;19.580904
33523;127;546;236;19.581508
33524;127;537;228;19.582109
33525;127;546;220;19.582699
33526;127;554;222;19.583278
33527;127;554;231;19.583874
33528;127;549;222;19.584466
33529;127;543;231;19.585070
33530;127;555;220;19.585659
33531;127;550;223;19.586243
33532;127;538;239;19.586852
33533;127;540;234;19.587459
33534;127;570;227;19.588059
33535;127;541;228;19.588657
33536;127;537;237;19.589263
33537;127;541;217;19.589855
33538;127;550;229;19.590451
33539;127;566;236;19.591055
33540;127;554;235;19.591662
33541;127;554;229;19.592270
33542;127;548;228;19.592865
33543;127;554;232;19.593471
33544;127;566;224;19.594079
33545;127;583;227;19.594677
33546;127;548;229;19.595275
33547;127;538;232;19.595876
33548;127;537;227;19.596467
33549;127;556;220;19.597053
33550;127;556;223;19.597642
33551;127;528;230;19.598239
33552;127;546;221;19.598832
33553;127;551;241;19.599443
33554;127;593;227;19.600049
33555;127;563;226;19.600648
33556;127;583;228;19.601238
33557;127;546;229;19.601842
33558;127;548;227;19.602437
33559;127;558;226;19.603035
33560;127;571;235;19.603644
33561;127;566;225;19.604237
33562;127;571;223;19.604828
33563;127;560;237;19.605438
33564;127;567;223;19.606034
33565;127;572;233;19.606627
33566;127;538;221;19.607213
33567;127;565;222;19.607806
33568;127;557;227;19.608420
33569;127;544;229;19.609020
33570;127;566;234;19.609624
33571;127;538;231;19.610232
33572;127;550;213;19.610802
33573;127;535;236;19.611398
33574;127;549;221;19.611993
33575;127;549;215;19.612582
33576;127;528;221;19.613177
33577;127;561;229;19.613766
33578;127;539;237;19.614360
33579;127;534;234;19.614968
33580;127;556;233;19.615584
33581;127;536;231;19.616177
33582;127;552;222;19.616766
33583;127;554;227;19.617355
33584;127;559;222;19.617970
33585;127;552;236;19.618577
33586;127;543;232;19.619198
33587;127;529;221;19.619796
33588;127;555;224;19.620383
33589;127;543;224;19.620978
33590;127;553;227;19.621573
33591;127;557;230;19.622171
33592;127;558;232;19.622779
33593;127;547;227;19.623378
33594;127;544;235;19.623994
33595;127;532;225;19.624587
33596;127;560;234;19.625192
33597;127;555;220;19.625781
33598;127;545;217;19.626367
33599;127;562;226;19.626959
33600;127;540;226;19.627551
33601;127;565;223;19.628137
33602;127;557;220;19.628723
33603;127;549;221;19.629316
33604;127;551;222;19.629901
33605;127;574;229;19.630495
33606;127;560;230;19.631088
33607;127;542;236;19.631700
33608;127;538;233;19.632300
33609;127;567;234;19.632911
33610;127;533;242;19.633530
33611;127;552;216;19.634121
33612;127;540;225;19.634715
33613;127;538;229;19.635315
33614;127;548;225;19.635915
33615;127;555;227;19.636518
33616;127;548;219;19.637106
33617;127;547;230;19.637697
33618;127;530;221;19.638287
33619;127;534;217;19.638872
33620;127;536;222;19.639456
33621;127;573;225;19.640047
33622;127;538;229;19.640650
33623;127;550;232;19.641262
33624;127;547;234;19.641872
33625;127;569;235;19.642479
33626;127;536;221;19.643082
33627;127;536;226;19.643679
33628;127;573;236;19.644275
33629;127;550;225;19.644877
33630;127;542;225;19.645462
33631;127;556;220;19.646055
33632;127;559;231;19.646662
33633;127;545;230;19.647269
33634;127;565;229;19.647867
33635;127;569;238;19.648465
33636;127;526;230;19.649070
33637;127;538;224;19.649665
33638;127;539;224;19.650262
33639;127;568;225;19.650865
33640;127;554;230;19.651472
33641;127;551;224;19.652061
33642;127;567;223;19.652655
33643;127;542;225;19.653287
33644;127;554;224;19.653883
33645;127;542;222;19.654479
33646;127;536;214;19.655066
33647;127;527;220;19.655659
33648;127;594;231;19.656251
33649;127;579;222;19.656824
33650;127;577;224;19.657419
33651;127;543;231;19.658024
33652;127;545;229;19.658630
33653;127;562;227;19.659238
33654;127;552;220;19.659835
33655;127;539;233;19.660445
33656;127;538;227;19.661040
33657;127;551;216;19.661615
33658;127;550;220;19.662207
33659;127;542;228;19.662807
33660;127;539;223;19.663408
33661;127;532;226;19.664005
33662;127;555;226;19.664606
33663;127;546;227;19.665197
33664;127;556;227;19.665796
33665;127;540;234;19.666402
33666;127;552;231;19.667002
33667;127;552;222;19.667599
33668;127;556;221;19.668193
33669;127;539;219;19.668781
33670;127;548;222;19.669372
33671;127;552;229;19.669972
33672;127;536;231;19.670573
33673;127;542;229;19.671178
33674;127;545;225;19.671758
33675;127;566;229;19.672348
33676;127;551;229;19.672954
33677;127;537;223;19.673550
33678;127;566;227;19.674145
33679;127;530;227;19.674746
33680;127;569;213;19.675326
33681;127;541;226;19.675911
33682;127;530;224;19.676506
33683;127;557;230;19.677091
33684;127;533;212;19.677678
33685;127;572;233;19.678276
33686;127;564;226;19.678870
33687;127;559;221;19.679464
33688;127;550;223;19.680056
33689;127;527;227;19.680654
33690;127;554;230;19.681253
33691;127;547;223;19.681834
33692;127;534;233;19.682435
33693;127;555;236;19.683048
33694;127;539;229;19.683659
33695;127;540;232;19.684271
33696;127;545;225;19.684874
33697;127;540;222;19.685462
33698;127;576;231;19.686064
33699;127;558;222;19.686655
33700;127;557;228;19.687255
33701;127;536;234;19.687867
33702;127;538;228;19.688456
33703;127;549;229;19.689058
33704;127;546;234;19.689652
33705;127;544;238;19.690256
33706;127;552;228;19.690859
33707;127;535;231;19.691457
33708;127;547;223;19.692051
33709;127;561;235;19.692647
33710;127;532;226;19.693234
33711;127;556;219;19.693821
33712;127;569;227;19.694414
33713;127;582;229;19.695001
33714;127;561;229;19.695600
33715;127;550;216;19.696186
33716;127;534;216;19.696773
33717;127;545;222;19.697362
33718;127;551;226;19.697963
33719;127;554;240;19.698557
33720;127;538;235;19.699159
33721;127;535;227;19.699763
33722;127;548;234;19.700360
33723;127;538;228;19.700956
33724;127;544;220;19.701546
33725;127;537;230;19.702132
33726;127;543;236;19.702727
33727;127;535;231;19.703326
33728;127;556;231;19.703933
33729;127;561;232;19.704541
33730;127;538;218;19.705137
33731;127;549;224;19.705734
33732;127;585;230;19.706328
33733;127;564;230;19.706930
33734;127;536;230;19.707542
33735;127;539;233;19.708152
33736;127;555;225;19.708739
33737;127;552;226;19.709326
33738;127;554;228;19.709926
33739;127;572;224;19.710522
33740;127;534;228;19.711118
33741;127;553;228;19.711723
33742;127;545;232;19.712319
33743;127;543;227;19.712918
33744;127;549;239;19.713526
33745;127;543;214;19.714107
33746;127;541;230;19.714689
33747;127;560;232;19.715294
33748;127;536;224;19.715891
33749;127;554;231;19.716497
33750;127;562;225;19.717081
33751;127;552;230;19.717681
33752;127;542;238;19.718282
33753;127;538;224;19.718883
33754;127;542;232;19.719475
33755;127;544;224;19.720072
33756;127;559;229;19.720659
33757;127;539;220;19.721252
33758;127;548;216;19.721841
33759;127;542;227;19.722440
33760;127;547;222;19.723027
33761;127;551;228;19.723622
33762;127;565;228;19.724228
33763;127;552;229;19.724815
33764;127;542;230;19.725414
33765;127;562;225;19.726008
33766;127;557;225;19.726596
33767;127;559;230;19.727193
33768;127;543;230;19.727809
33769;127;553;226;19.728407
33770;127;564;219;19.728993
33771;127;547;236;19.729604
33772;127;556;226;19.730187
33773;127;564;224;19.730782
33774;127;567;221;19.731373
33775;127;553;226;19.731968
33776;127;546;228;19.732566
33777;127;532;220;19.733165
33778;127;529;216;19.733747
33779;127;551;217;19.734338
33780;127;537;228;19.734933
33781;127;540;228;19.735526
33782;127;546;229;19.736126
33783;127;545;222;19.736721
33784;127;563;226;19.737314
33785;127;541;227;19.737915
33786;127;541;219;19.738513
33787;127;541;231;19.739115
33788;127;528;227;19.739720
33789;127;535;230;19.740335
33790;127;542;242;19.740951
33791;127;552;223;19.741549
33792;127;558;224;19.742145
33793;127;554;221;19.742734
33794;127;554;220;19.743324
33795;127;578;225;19.743925
33796;127;544;231;19.744524
33797;127;544;234;19.745129
33798;127;562;222;19.745726
33799;127;548;225;19.746324
33800;127;574;233;19.746928
33801;127;540;229;19.747532
33802;127;547;226;19.748125
33803;127;545;220;19.748718
33804;127;533;228;19.749318
33805;127;539;214;19.749893
33806;127;534;228;19.750491
33807;127;589;212;19.751059
33808;127;546;225;19.751653
33809;127;557;228;19.752256
33810;127;534;223;19.752854
33811;127;546;224;19.753438
33812;127;552;229;19.754036
33813;127;569;225;19.754633
33814;127;529;227;19.755234
33815;127;573;225;19.755834
33816;127;549;219;19.756419
33817;127;550;227;19.757012
33818;127;526;223;19.757613
33819;127;545;242;19.758222
33820;127;542;225;19.758824
33821;127;542;222;19.759424
33822;127;545;221;19.760017
33823;127;564;226;19.760619
33824;127;561;218;19.761191
33825;127;583;220;19.761775
33826;127;534;218;19.762359
33827;127;543;223;19.762952
33828;127;532;233;19.763557
33829;127;548;222;19.764158
33830;127;553;225;19.764759
33831;127;527;233;19.765366
33832;127;536;228;19.765965
33833;127;545;233;19.766569
33834;127;546;233;19.767159
33835;127;543;227;19.767753
33836;127;568;228;19.768343
33837;127;544;234;19.768932
33838;127;552;233;19.769529
33839;127;554;215;19.770120
33840;127;533;221;19.770718
33841;127;579;221;19.771308
33842;127;555;217;19.771895
33843;127;526;224;19.772491
33844;127;534;222;19.773082
33845;127;578;224;19.773679
33846;127;549;228;19.774278
33847;127;533;220;19.774869
33848;127;537;221;19.775459
33849;127;561;229;19.776058
33850;127;588;219;19.776654
